gender,customer_age,country,city,customer_segment,membership_type,acquisition_channel,payment_method,preferred_device,product_category,subscription_type,annual_income,account_balance,total_spending,average_order_value,number_of_orders,days_since_last_order,website_visits,support_tickets,discount_usage,refund_amount,lifetime_value,churn,days_since_login,days_since_purchase,customer_tenure_days,subscription_duration_days,orders_per_visit,spending_per_order,refund_rate,support_tickets_per_order
Female,52.0,brazil,sao paulo,vip,Premium,email campaign,credit_card,mobile,toys,monthly,,398.85797527284257,945.6116499459946,49.2243135586195,18.0,18.0,37.0,1.0,2.0,66.83652026659686,821.6159086532962,1,22.0,-158.0,1186.0,180.0,0.4864864864864865,52.533980552555256,0.0706807284686203,0.05555555555555555
Female,28.0,usa,houston,new,Basic,paid ads,credit_card,desktop,home & garden,,84674.78993371467,267.0,178.94405537894843,15.858304886550474,11.0,92.0,,6.0,3.0,126.5575765017358,140.0791106284661,0,38.0,93.0,2265.0,,,16.267641398086223,0.7072466097503256,0.5454545454545454
Female,20.0,spain,barcelona,at risk,Basic,affiliate,giftcard,,books,monthly,30777.0,554.9305457283185,140.1548480162707,13.544850916218488,9.0,146.0,13.0,5.0,4.0,5.497653054020283,176.6060021581239,1,90.0,147.0,1615.0,,0.6923076923076923,15.572760890696745,0.039225564665319713,0.5555555555555556
Female,55.0,canada,vancouver,regular,Platinum,organic search,pay pal,mobile,books,,,192.7252287219453,357.81045157241056,39.777281663608754,8.0,8.0,39.0,5.0,1.0,52.44056654155432,424.55567672315254,0,13.0,9.0,741.0,,0.20512820512820512,44.72630644655132,0.14655962762155889,0.625
Female,47.0,britain,london,at risk,Premium,social media,,desktop,,annual,,307.3219215349568,452.9841614172471,30.502876231599995,15.0,24.0,26.0,5.0,5.0,210.8060556792347,330.5895407120307,0,11.0,25.0,2110.0,365.0,0.5769230769230769,30.19894409448314,0.4653718024482089,0.3333333333333333
Female,45.0,brazil,sao paulo,new,Premium,paid ads,banktransfer,tablet,toys,monthly,29692.0,486.5165473647738,283.9135355480881,98.59741533932826,3.0,1.0,11.0,8.0,5.0,147.16322427595208,246.32158138927105,0,2.0,2.0,633.0,-28.0,0.2727272727272727,94.63784518269603,0.5183381764164823,2.6666666666666665
,54.0,us,phoenix,new,Premium,referral,debit card,desktop,fashion,,,512.9797123334899,74.33666920848742,15.623506430720244,5.0,304.0,16.0,5.0,3.0,28.0,67.46271100328217,0,19.0,305.0,540.0,,0.3125,14.867333841697484,0.37666471067556373,1.0
,52.0,italy,rome,vip,Platinum,affiliate,paypal,desktop,home & garden,monthly,34611.47763822393,,714.6873131826054,117.78333070066458,7.0,53.0,38.0,0.0,3.0,15.572640248324074,,0,54.0,54.0,800.0,120.0,0.18421052631578946,102.09818759751506,0.021789445483475656,0.0
Male,,spain,madrid,vip,Platinum,affiliate,credit card,mobile,electronics,annual,71924.61907367539,666.5980725649592,4573.370608812048,164.10274106197392,25.0,11.0,39.0,1.0,0.0,19.998240202021442,5539.160650888185,1,1.0,12.0,2080.0,365.0,0.6410256410256411,182.9348243524819,0.004372757406427656,0.04
Female,35.0,australia,sydney,regular,Premium,-,debit card,mobile,electronics,,27469.18813342495,1058.749318295883,858.2655846359778,90.83830886260964,11.0,26.0,43.0,2.0,1.0,43.64712643018943,845.2610880327945,0,32.0,27.0,948.0,,0.2558139534883721,78.02414405781616,0.05085503509814132,0.18181818181818182
Female,30.0,us,austin,at risk,Premium,email campaign,debitcard,-,toys,,45092.71921256932,237.45350101689417,357.71005838865545,68.04392317388627,5.0,2.0,25.0,3.0,3.0,98.48088315349588,312.79421124406485,0,2.0,3.0,188.0,,0.2,71.5420116777311,0.275309236752005,0.6
Female,32.0,france,lyon,new,Premium,organic search,paypal,mobile,home & garden,monthly,64056.17550697817,866.7987794201505,395.89460801900424,36.357428711090705,10.0,20.0,20.0,2.0,4.0,5.058099878822375,362.6773313951887,0,21.0,21.0,1703.0,30.0,0.5,39.58946080190042,0.012776379815154164,0.2
Male,33.0,australia,brisbane,regular,Premium,referral,credit card,desktop,electronics,monthly,33751.0,173.68,326.95706677530484,72.35310396957841,5.0,68.0,30.0,3.0,1.0,92.49363314605651,291.54082943646904,0,31.0,69.0,747.0,30.0,0.16666666666666666,65.39141335506096,0.28289228937088867,0.6
Male,47.0,france,paris,at risk,Basic,email campaign,,mobile,fashion,monthly,77741.8582703321,443.91260861287424,52.9921112172453,49.05628085498352,1.0,188.0,7.0,6.0,3.0,39.06164344599856,39.90907942139535,1,19.0,189.0,456.0,30.0,0.14285714285714285,52.9921112172453,0.7371218573621704,6.0
,55.0,u.k.,london,regular,Premium,paid ads,gift_card,desktop,groceries,annual,34300.0,-135.6696858332056,533.22,25.06572527687572,20.0,331.0,34.0,3.0,4.0,,564.5590276912375,0,248.0,480.0,1854.0,2190.0,0.5882352941176471,26.661,,0.15
,30.0,italy,rome,at risk,Basic,organic search,debitcard,mobile,fashion,monthly,24500.0,805.0240878755587,7.968809091966591,9.907261369956824,1.0,105.0,17.0,,1.0,165.11331819509462,,1,87.0,106.0,489.0,30.0,0.058823529411764705,7.968809091966591,20.719949027458373,
Male,49.0,australia,sydney,at risk,Basic,email campaign,banktransfer,mobile,groceries,annual,26285.49562452211,277.39553680805057,51.96887170380454,27.299310812012212,2.0,230.0,21.0,6.0,1.0,131.83950439792412,,0,178.0,231.0,242.0,365.0,0.09523809523809523,25.98443585190227,2.5368937226372843,3.0
Male,47.0,mexico,monterrey,at risk,Basic,social media,gift_card,desktop,,monthly,63181.32120849976,635.2329173799255,383.6737227985966,42.41233004069918,9.0,133.0,26.0,4.0,6.0,19.198424598840717,449.29369608678303,0,,134.0,966.0,-30.0,0.34615384615384615,42.63041364428851,0.050038414043066026,0.4444444444444444
Female,43.0,france,paris,regular,Gold,paid ads,banktransfer,mobile,groceries,monthly,73184.0,-200.0,502.6286712291161,33.897765392705104,14.0,182.0,29.0,,0.0,98.83912299370431,434.1869312434024,0,,183.0,1795.0,30.0,0.4827586206896552,35.90204794493686,0.1966444189345695,
Male,52.0,britain,leeds,regular,Gold,email campaign,gift card,mobile,,annual,,-30.985569221467653,437.9804175641511,88.48841078609802,6.0,74.0,36.0,1.0,2.0,43.048383113057795,427.49937462406075,0,16.0,75.0,547.0,2190.0,0.16666666666666666,72.99673626069185,0.09828837406127293,0.16666666666666666
Male,43.0,uk,,new,,,,mobile,toys,monthly,77353.86786264085,-200.0,1303.364261887975,70.3191231770954,17.0,125.0,20.0,3.0,2.0,,1447.4449922750216,1,111.0,126.0,1920.0,30.0,0.85,76.6684859934103,,0.17647058823529413
Male,37.0,canada,toronto,regular,Gold,organic search,gift_card,desktop,beauty,,26950.867156311615,1014.3985784052204,1806.0,86.35818440125419,25.0,55.0,,,1.0,2.943252573435951,1935.8862659734468,1,61.0,56.0,1520.0,,,72.24,0.0016297079587131512,
Male,40.0,germany,berlin,regular,Gold,referral,cc,desktop,electronics,monthly,39355.375290564174,429.23214590738115,4038.6255498178534,178.75920269506196,22.0,19.0,36.0,4.0,3.0,2.2982388829631453,3754.597671398137,0,19.0,20.0,1667.0,90.0,0.6111111111111112,183.57388862808423,0.0005690646123572409,0.18181818181818182
Male,22.0,canada,,at risk,Premium,organic search,banktransfer,mobile,beauty,annual,99897.21002870766,115.9718796468779,32.81727188905176,27.632900631825688,1.0,35.0,9.0,5.0,4.0,67.65097768571461,6.166781092933384,0,35.0,36.0,2147.0,365.0,0.1111111111111111,32.81727188905176,2.061444288069655,5.0
Female,51.0,australia,melbourne,dormant,Premium,paid ads,bank transfer,tablet,books,annual,39139.0824375747,407.4841901846618,1086.683215542982,189.26228632740612,5.0,194.0,20.0,2.0,4.0,10.174800742808747,1321.6920290236424,1,238.0,195.0,1623.0,,0.25,217.3366431085964,0.009363170975015671,0.4
Female,34.0,canada,vancouver,regular,Basic,organic search,gift card,desktop,toys,monthly,100891.59476710355,356.46229212734545,392.74284533590406,23.179540144104763,17.0,22.0,43.0,0.0,1.0,8.157357698541388,,0,,-36.0,1136.0,150.0,0.3953488372093023,23.10252031387671,0.020770226104474505,0.0
Female,,india,delhi,new,Premium,organic search,debitcard,desktop,electronics,annual,25723.825917343664,486.61841252077335,746.7454710951365,80.96331870723607,9.0,34.0,25.0,2.0,0.0,46.67227668516715,926.35733681793,1,32.0,35.0,842.0,1095.0,0.36,82.97171901057072,0.06250091696802675,0.2222222222222222
Female,,canada,vancouver,,Gold,referral,creditcard,tablet,fashion,,56834.95299785232,171.32952566117675,442.6945412205907,41.200036020136544,12.0,271.0,23.0,5.0,2.0,8.827104400318317,437.88322694820147,0,36.0,,1322.0,,0.5217391304347826,36.891211768382554,0.01993949230993533,0.4166666666666667
Male,27.0,italy,naples,regular,Basic,affiliate,bank transfer,tablet,fashion,,50940.240188197735,255.39477616979056,464.28638366261407,122.52132333333437,4.0,26.0,25.0,1.0,,54.73911529581158,439.28894751787476,0,7.0,27.0,626.0,,0.16,116.07159591565352,0.11789946296505908,0.25
Female,43.0,canada,toronto,at risk,Basic,social media,cc,mobile,electronics,annual,27607.809205334852,125.94199601186672,911.0262393508558,80.41009228349918,14.0,167.0,24.0,1.0,,133.98860152237768,884.8406466823916,1,125.0,168.0,2056.0,454.0,0.5833333333333334,65.07330281077542,0.14707436046831115,0.07142857142857142
Female,29.0,india,mumbai,regular,Premium,,creditcard,mobile,home & garden,monthly,20634.287498569167,-183.21846780261058,1235.9774346158065,95.77185657145994,13.0,125.0,23.0,2.0,3.0,42.72751516403361,1114.7142416984625,0,99.0,126.0,1849.0,30.0,0.5652173913043478,95.07518727813896,0.03456981815959699,0.15384615384615385
Male,41.0,spain,madrid,vip,Platinum,organic search,debit card,,fashion,monthly,107599.11010842917,783.8344834698328,614.0,20.64186278429532,25.0,9.0,,2.0,3.0,30.943084875748834,715.2932864835743,0,15.0,10.0,2075.0,60.0,,24.56,0.05039590370643133,0.08
Female,46.0,uk,manchester,regular,Gold,referral,credit card,mobile,home & garden,monthly,48193.193609751994,-55.89583644070037,402.67,74.48373655958873,5.0,2.0,26.0,4.0,2.0,159.5644705850406,322.4078896193951,0,8.0,3.0,590.0,150.0,0.19230769230769232,80.534,0.39626610024347625,0.8
Male,37.0,mexico,mexico city,dormant,Premium,paid ads,dc,mobile,home & garden,annual,61908.36228207494,334.08025595819777,29.99286861210716,7.2748551540969535,5.0,867.0,8.0,4.0,3.0,104.0,,1,969.0,868.0,1405.0,,0.625,5.9985737224214315,3.4674909340955313,0.8
Male,25.0,mexico,,new,Basic,referral,,mobile,electronics,quarterly,51208.47824248266,111.76853155149784,179.93313551054516,42.52204362475638,4.0,17.0,13.0,3.0,3.0,86.38198319481782,132.22406985950568,1,10.0,18.0,1846.0,90.0,0.3076923076923077,44.98328387763629,0.4800782410072286,0.75
Female,38.0,brazil,brasilia,new,Premium,social media,paypal,mobile,books,-,30000.0,144.7782711148753,361.9563871199723,83.67119269874257,4.0,346.0,20.0,3.0,2.0,13.858851193912365,342.9414744901602,1,161.0,347.0,613.0,30.0,0.2,90.48909677999308,0.038288732253587164,0.75
Female,34.0,italy,naples,regular,Gold,paid ads,debit card,desktop,fashion,annual,76342.8390430495,364.3731772259517,1281.168122331605,62.26924597269042,20.0,89.0,30.0,1.0,1.0,42.65476963661933,1302.9989394675372,1,92.0,90.0,1863.0,1460.0,0.6666666666666666,64.05840611658024,0.03329365513637014,0.05
Male,29.0,italy,,dormant,Basic,organic search,paypal,tablet,home & garden,,49883.54567346392,-200.0,814.8404435326744,50.8507066210272,19.0,213.0,20.0,3.0,5.0,21.455631564003266,964.9019940113134,1,169.0,214.0,2112.0,,0.95,42.886339133298655,0.026331083262121996,0.15789473684210525
Female,44.0,australia,melbourne,regular,Basic,email campaign,gift_card,mobile,beauty,monthly,31771.807739448446,200.0,118.72496639729798,29.66595956027244,4.0,2.0,29.0,,1.0,12.253464308765743,124.10095289847635,0,4.0,3.0,691.0,150.0,0.13793103448275862,29.681241599324494,0.10320882524203953,
Male,,japan,osaka,at risk,Basic,organic search,credit card,mobile,sports,annual,12093.407180797474,,666.3794882864258,115.88148161636403,5.0,59.0,11.0,4.0,2.0,63.0,704.7831937596292,1,60.0,60.0,597.0,249.0,0.45454545454545453,133.27589765728516,0.09454072507844223,0.8
Male,42.0,germany,hamburg,regular,Premium,email campaign,credit card,tablet,books,monthly,27350.688898381053,870.0851898438756,955.2180965511843,195.2245383698364,5.0,39.0,33.0,1.0,1.0,,935.3213376694722,0,45.0,40.0,437.0,60.0,0.15151515151515152,191.04361931023686,,0.2
Female,26.0,germany,hamburg,vip,Gold,paid ads,pay pal,mobile,sports,annual,30806.814614791358,1627.0203289033454,974.9643315624221,41.962872936314184,21.0,23.0,42.0,1.0,,33.86832161186727,967.8964183180699,0,19.0,24.0,1539.0,1460.0,0.5,46.42687293154391,0.034738010935837865,0.047619047619047616
Male,35.0,brazil,brasilia,at risk,Basic,affiliate,bank_transfer,mobile,books,,74138.52,112.46175952777392,49.58391509478907,12.752083349790537,4.0,31.0,13.0,8.0,5.0,48.438749752544986,31.78626562531269,0,8.0,32.0,1172.0,,0.3076923076923077,12.395978773697268,0.9769044993713206,2.0
Female,23.0,brazil,brasilia,at risk,Basic,paid ads,gift card,mobile,beauty,monthly,27347.0,129.40291843195325,417.96829103618086,58.69981537832516,6.0,148.0,10.0,1.0,4.0,,421.28276767782967,1,120.0,149.0,1138.0,30.0,0.6,69.66138183936347,,0.16666666666666666
Female,32.0,germany,hamburg,vip,Platinum,email campaign,,desktop,beauty,,48086.22975271391,1100.3145419875893,2450.133616570707,97.34995466428,22.0,24.0,26.0,3.0,0.0,36.67656662923061,2491.72296211467,0,1.0,25.0,1410.0,,0.8461538461538461,111.36970984412305,0.014969210814128747,0.13636363636363635
Female,35.0,india,bangalore,regular,Gold,referral,pay pal,desktop,toys,monthly,27925.482359566653,659.0,99.67391321905511,26.022624943877332,4.0,12.0,23.0,2.0,3.0,115.18184795157796,38.00995757257324,0,2.0,13.0,1162.0,90.0,0.17391304347826086,24.918478304763777,1.155586694970436,0.5
Male,63.0,germany,berlin,at risk,Premium,affiliate,giftcard,mobile,electronics,,11936.3925305502,-200.0,550.3532899115136,105.64557539395962,6.0,191.0,14.0,3.0,3.0,,507.0452554342431,1,158.0,192.0,1403.0,,0.42857142857142855,91.7255483185856,,0.5
Male,,italy,milan,vip,Platinum,referral,banktransfer,desktop,electronics,monthly,29473.479998095474,,1773.3789610553724,48.06771003069725,33.0,27.0,46.0,1.0,2.0,39.852232808409035,2111.7589488147787,0,30.0,28.0,2264.0,180.0,0.717391304347826,53.738756395617344,0.022472485398547976,0.030303030303030304
Female,26.0,india,bangalore,at risk,Basic,email campaign,credit_card,desktop,fashion,monthly,26429.546220840537,343.8675685128547,178.9322737883046,13.697187061548613,14.0,153.0,18.0,5.0,4.0,4.463932421798405,185.88571710835342,0,24.0,154.0,2349.0,-264.0,0.7777777777777778,12.780876699164613,0.024947609099740715,0.35714285714285715
Male,19.0,brazil,brasilia,vip,Premium,organic search,paypal,desktop,beauty,,62251.32437744977,19.69044337177653,1761.57,144.49755240574044,12.0,54.0,34.0,2.0,3.0,11.692809503788013,1913.4666683830121,0,24.0,55.0,774.0,450.0,0.35294117647058826,146.79749999999999,0.006637720615012751,0.16666666666666666
Male,50.0,italy,milan,new,Basic,affiliate,debit card,mobile,,monthly,,,558.0,79.68045573848894,7.0,14.0,36.0,0.0,3.0,100.3611584746952,463.6424936031692,1,2.0,15.0,449.0,30.0,0.19444444444444445,79.71428571428571,0.17985870694389822,0.0
Male,47.0,brazil,brasilia,regular,Premium,organic search,credit card,mobile,sports,,144598.98054292484,-174.28248280687652,478.0583457931253,51.80333306269019,10.0,100.0,31.0,2.0,1.0,,429.9666322156858,0,87.0,,1539.0,180.0,0.3225806451612903,47.80583457931253,,0.2
Male,,united states,austin,,Basic,organic search,bank transfer,mobile,fashion,,55600.36011842024,313.9701697623098,1158.307877707975,70.67852795903696,19.0,15.0,29.0,2.0,0.0,12.638633279365573,1478.8101055416232,0,,16.0,2013.0,,0.6551724137931034,60.96357251094605,0.010911290100499465,0.10526315789473684
Male,39.0,japan,kyoto,regular,Platinum,social media,credit card,mobile,electronics,monthly,62540.0,988.4812925753104,1641.69,120.88503815757915,12.0,30.0,38.0,1.0,1.0,2.7084405107297718,1490.2272953907286,0,42.0,31.0,654.0,90.0,0.3157894736842105,136.8075,0.0016497880298532437,0.08333333333333333
Male,59.0,britain,manchester,regular,Basic,social media,bank transfer,mobile,fashion,monthly,49156.88530272935,83.00784504728946,1327.845441912046,75.51775936683556,16.0,85.0,23.0,4.0,2.0,116.72616663404882,1162.270778924509,1,58.0,86.0,2300.0,30.0,0.6956521739130435,82.99034011950287,0.08790644072699279,0.25
Female,35.0,india,bangalore,new,Basic,paid ads,giftcard,tablet,beauty,,35743.13604898575,135.40145421151843,467.0,103.34966484680821,4.0,374.0,,4.0,1.0,14.678785834987336,429.3616989937545,1,161.0,375.0,249.0,,,116.75,0.031432089582413995,1.0
Female,30.0,united states,austin,,Basic,social media,gift_card,tablet,books,annual,22000.0,100.0,203.02158434388963,55.21862661778768,4.0,79.0,12.0,3.0,4.0,73.7632848112111,,0,2.0,,1145.0,365.0,0.3333333333333333,50.75539608597241,0.36332730359480697,0.75
Male,44.0,brazil,sao paulo,at risk,Basic,social media,banktransfer,desktop,sports,annual,32630.89,,200.0,200.31619072386263,1.0,128.0,22.0,6.0,,18.179020158107985,256.3694359939394,0,155.0,129.0,214.0,365.0,0.045454545454545456,200.0,0.09089510079053992,6.0
Female,38.0,italy,naples,dormant,Basic,organic search,debitcard,mobile,fashion,,61179.85722191993,304.70930139046106,200.0,50.73271732891804,4.0,224.0,19.0,5.0,5.0,7.904432895077427,230.44994998860716,1,142.0,225.0,257.0,,0.21052631578947367,50.0,0.03952216447538714,1.25
Female,25.0,australia,perth,at risk,Premium,referral,cc,desktop,beauty,quarterly,,815.7467776690111,510.74824158145367,102.29183511859348,6.0,178.0,20.0,6.0,2.0,35.709959091165445,584.4285181618392,0,217.0,,1129.0,90.0,0.3,85.12470693024228,0.06991694965134883,1.0
Male,,uk,birmingham,new,Premium,social media,debit card,mobile,toys,monthly,82200.25764575387,47.89098684346593,200.0,25.152963160256,7.0,546.0,13.0,1.0,5.0,0.0,153.39733685477412,1,156.0,547.0,2279.0,-58.0,0.5384615384615384,28.571428571428573,0.0,0.14285714285714285
Female,24.0,japan,osaka,new,Basic,email campaign,bank_transfer,,books,,70797.0,499.78490848602246,96.2261033218672,18.49500112211765,5.0,205.0,19.0,,4.0,24.807447944375497,82.00926975871113,0,149.0,206.0,1003.0,,0.2631578947368421,19.24522066437344,0.2578037256834243,
Male,39.0,united kingdom,manchester,regular,Premium,email campaign,paypal,tablet,sports,monthly,19022.88420822166,285.3525838212805,356.89,18.015743409516244,20.0,11.0,30.0,2.0,2.0,59.25251717230157,,0,7.0,12.0,1809.0,180.0,0.6666666666666666,17.8445,0.1660245934946386,0.1
Female,32.0,italy,milan,regular,Premium,social media,paypal,desktop,beauty,,37790.0,612.495218437353,0.0,5.627529162668331,5.0,65.0,26.0,4.0,6.0,31.12013674280807,15.455353722380579,0,68.0,66.0,1465.0,,0.19230769230769232,0.0,,0.8
Male,54.0,canada,toronto,regular,Gold,paid ads,debit card,mobile,,,45418.82632259801,739.8956227572606,2227.701877316843,193.61106433681368,14.0,83.0,,3.0,2.0,55.86028441392634,2092.895848490133,0,70.0,,1798.0,360.0,,159.12156266548877,0.02507529619771533,0.21428571428571427
Male,54.0,france,lyon,regular,Gold,social media,paypal,mobile,electronics,,52605.48951983536,454.7562937197857,339.17477479292734,22.226070925535605,13.0,156.0,36.0,1.0,,94.60870749497677,263.2071592737584,0,108.0,157.0,821.0,30.0,0.3611111111111111,26.09036729176364,0.27893792382625504,0.07692307692307693
Female,32.0,uk,london,new,Gold,affiliate,gift_card,mobile,books,monthly,35700.0,-6.73,349.0,45.71129075955672,7.0,10.0,22.0,,5.0,0.0,358.6792464193879,0,4.0,,527.0,120.0,0.3181818181818182,49.857142857142854,0.0,
Female,32.0,mexico,monterrey,regular,Basic,social media,paypal,mobile,books,monthly,48758.43435558248,871.4483647146889,52.0,22.230850036512805,2.0,16.0,33.0,1.0,,64.3413530881778,23.306537094106353,0,11.0,,566.0,,0.06060606060606061,26.0,1.2373337132341884,0.5
Female,48.0,canada,montreal,regular,Premium,affiliate,gift card,desktop,sports,monthly,49999.09827920989,446.27519015271537,29.0,28.948939388449023,1.0,70.0,37.0,,2.0,47.34345786259258,2.6766330775283116,0,,71.0,274.0,30.0,0.02702702702702703,29.0,1.6325330297445717,
